ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2025-02-03,0.08947420376157937,46303774477,0,0.0,0.0,0.0,0.08947420376157937,,0.0
2025-02-10,0.0665715285487335,46303774477,0,0.0,0.0,0.0,0.0665715285487335,,0.0
2025-02-17,0.049780670472753655,46303774477,0,0.0,0.0,0.0,0.049780670472753655,,0.0
2025-02-24,0.06218355975797615,46303774477,0,0.0,0.0,0.0,0.06218355975797615,,0.0
2025-02-03,0.18880604245738025,46303862950,0,0.0,0.0,0.0,0.18880604245738025,,0.0
2025-02-10,0.18246295627948608,46303862950,2,0.0,0.0,0.0,1.8175370437205138,0.9087685218602569,0.0
2025-02-17,0.1753493456121251,46303862950,0,,0.0,0.0,0.1753493456121251,,
2025-02-24,0.18485902367803636,46303862950,2,0.0,0.0,0.0,1.8151409763219637,0.9075704881609818,0.0
2025-02-03,0.13243796927309398,46303877432,1,,0.0,0.0,0.8675620307269061,0.8675620307269061,
2025-02-10,0.2064342914091476,46303877432,16,,0.0,0.0,15.793565708590853,0.9870978567869283,
2025-02-17,0.2630854377214257,46303877432,1,,0.0,0.0,0.7369145622785743,0.7369145622785743,
2025-02-24,0.24740749217881283,46303877432,4,,0.0,0.0,3.7525925078211873,0.9381481269552968,
2025-02-03,0.7782200420780963,46303948414,1,,0.0,0.0,0.22177995792190375,0.22177995792190375,
2025-02-10,0.7075232658624174,46303948414,0,0.0,0.0,0.0,0.7075232658624174,,0.0
2025-02-17,0.7719086282467955,46303948414,0,0.0,0.0,0.0,0.7719086282467955,,0.0
2025-02-24,0.8935184183946362,46303948414,0,0.0,0.0,0.0,0.8935184183946362,,0.0
2025-02-03,0.39011844987745986,46308044959,0,0.0,0.0,0.0,0.39011844987745986,,0.0
2025-02-10,0.342689992070066,46308044959,0,0.0,0.0,0.0,0.342689992070066,,0.0
2025-02-17,0.4748830386610552,46308044959,0,0.0,0.0,0.0,0.4748830386610552,,0.0
2025-02-24,0.6230973364105095,46308044959,0,0.0,0.0,0.0,0.6230973364105095,,0.0
2025-02-03,0.33352744846028537,46310250952,0,0.0,0.0,0.0,0.33352744846028537,,0.0
2025-02-10,0.29734828033455696,46310250952,0,0.0,0.0,0.0,0.29734828033455696,,0.0
2025-02-17,0.34964616218189265,46310250952,0,0.0,0.0,0.0,0.34964616218189265,,0.0
2025-02-24,0.43114699653564154,46310250952,0,0.0,0.0,0.0,0.43114699653564154,,0.0
2025-02-03,0.7970010421598613,46310280482,0,0.0,0.0,0.0,0.7970010421598613,,0.0
2025-02-10,0.976650976973615,46310280482,0,0.0,0.0,0.0,0.976650976973615,,0.0
2025-02-17,1.034222542905914,46310280482,0,0.0,0.0,0.0,1.034222542905914,,0.0
2025-02-24,0.9779772147534239,46310280482,0,0.0,0.0,0.0,0.9779772147534239,,0.0
2025-02-03,0.768503088384822,46310291987,0,0.0,0.0,0.0,0.768503088384822,,0.0
2025-02-10,0.7153163419748925,46310291987,0,0.0,0.0,0.0,0.7153163419748925,,0.0
2025-02-17,0.698092185617353,46310291987,0,0.0,0.0,0.0,0.698092185617353,,0.0
2025-02-24,0.765155580514405,46310291987,0,0.0,0.0,0.0,0.765155580514405,,0.0
2025-02-03,0.41563300742943166,46310334441,2,0.0,0.0,0.0,1.5843669925705683,0.7921834962852842,0.0
2025-02-10,0.32060477406209137,46310334441,6,,0.0,0.0,5.679395225937909,0.9465658709896515,
2025-02-17,0.4191759441692644,46310334441,1,1416.0,1416.0,593.5531369436784,0.5808240558307356,0.5808240558307356,822.4468630563216
2025-02-24,0.5541724431541932,46310334441,2,,0.0,0.0,1.4458275568458068,0.7229137784229034,
2025-02-03,1.5265856495399404,4636511797,0,0.0,0.0,0.0,1.5265856495399404,,0.0
2025-02-10,1.5933853714802466,4636511797,1,,0.0,0.0,0.5933853714802466,0.5933853714802466,
2025-02-17,1.9081026474481497,4636511797,1,,0.0,0.0,0.9081026474481497,0.9081026474481497,
2025-02-24,2.0840048294090883,4636511797,0,0.0,0.0,0.0,2.0840048294090883,,0.0
2025-02-03,0.589674229255067,46365131910,0,0.0,0.0,0.0,0.589674229255067,,0.0
2025-02-10,0.6016189867154145,46365131910,3,,0.0,0.0,2.3983810132845855,0.7994603377615285,
2025-02-17,0.6906993623705014,46365131910,0,0.0,0.0,0.0,0.6906993623705014,,0.0
2025-02-24,0.7178405117649567,46365131910,7,,0.0,0.0,6.2821594882350436,0.897451355462149,
2025-02-03,0.07584922136498953,46381587960,1,,0.0,0.0,0.9241507786350105,0.9241507786350105,
2025-02-10,0.0290265839536029,46381587960,0,0.0,0.0,0.0,0.0290265839536029,,0.0
2025-02-17,0.04611342511433822,46381587960,0,0.0,0.0,0.0,0.04611342511433822,,0.0
2025-02-24,0.08471901543793434,46381587960,1,0.0,0.0,0.0,0.9152809845620656,0.9152809845620656,0.0
2025-02-03,0.16037759404748547,46381594945,0,0.0,0.0,0.0,0.16037759404748547,,0.0
2025-02-10,0.09054008004087645,46381594945,0,0.0,0.0,0.0,0.09054008004087645,,0.0
2025-02-17,0.06101771621308514,46381594945,0,0.0,0.0,0.0,0.06101771621308514,,0.0
2025-02-24,0.06861243748013843,46381594945,0,0.0,0.0,0.0,0.06861243748013843,,0.0
2025-02-03,0.017288202969002856,46381604933,1,,0.0,0.0,0.9827117970309971,0.9827117970309971,
2025-02-10,0.022871078309229246,46381604933,0,0.0,0.0,0.0,0.022871078309229246,,0.0
2025-02-17,0.04131959475117336,46381604933,0,0.0,0.0,0.0,0.04131959475117336,,0.0
2025-02-24,0.05004401790890708,46381604933,0,0.0,0.0,0.0,0.05004401790890708,,0.0
2025-02-03,1.2153944456712635,44400044666,1,0.0,0.0,0.0,0.21539444567126353,0.21539444567126353,0.0
2025-02-10,1.3530639941872418,44400044666,2,,0.0,0.0,0.6469360058127582,0.3234680029063791,
2025-02-17,1.4332123413760955,44400044666,0,,0.0,0.0,1.4332123413760955,,
2025-02-24,1.4073867355917666,44400044666,0,0.0,0.0,0.0,1.4073867355917666,,0.0
2025-02-03,1.1284651904561234,44400044979,2,,0.0,0.0,0.8715348095438766,0.4357674047719383,
2025-02-10,1.3255942628782322,44400044979,9,,0.0,0.0,7.674405737121768,0.8527117485690854,
2025-02-17,1.3054600625118467,44400044979,3,,0.0,0.0,1.6945399374881533,0.5648466458293845,
2025-02-24,1.194944814278665,44400044979,1,,0.0,0.0,0.19494481427866495,0.19494481427866495,
2025-02-03,0.685892988837552,44400045247,2,,0.0,0.0,1.314107011162448,0.657053505581224,
2025-02-10,0.5994627379172084,44400045247,6,,0.0,0.0,5.400537262082792,0.9000895436804653,
2025-02-17,0.6825997450531343,44400045247,6,,0.0,0.0,5.3174002549468655,0.8862333758244776,
2025-02-24,0.8225060444423352,44400045247,8,,0.0,0.0,7.177493955557665,0.8971867444447081,
2025-02-03,0.2636067918282026,44400045545,0,0.0,0.0,0.0,0.2636067918282026,,0.0
2025-02-10,0.19760020007918527,44400045545,5,0.0,0.0,0.0,4.802399799920814,0.9604799599841629,0.0
2025-02-17,0.18411306707262937,44400045545,0,0.0,0.0,0.0,0.18411306707262937,,0.0
2025-02-24,0.20537151898657344,44400045545,2,,0.0,0.0,1.7946284810134265,0.8973142405067133,
2025-02-03,0.32484744999094833,46694935963,0,,0.0,0.0,0.32484744999094833,,
2025-02-10,0.17815727773423318,46694935963,2,,0.0,0.0,1.821842722265767,0.9109213611328835,
2025-02-17,0.05011618252041812,46694935963,0,0.0,0.0,0.0,0.05011618252041812,,0.0
2025-02-24,0.025941966555318788,46694935963,0,0.0,0.0,0.0,0.025941966555318788,,0.0
2025-02-03,0.3875631244005998,44754799164,2,,0.0,0.0,1.6124368755994003,0.8062184377997001,
2025-02-10,0.3968262429610814,44754799164,2,,0.0,0.0,1.6031737570389186,0.8015868785194593,
2025-02-17,0.37788250306452165,44754799164,0,0.0,0.0,0.0,0.37788250306452165,,0.0
2025-02-24,0.3503680041408957,44754799164,1,0.0,0.0,0.0,0.6496319958591044,0.6496319958591044,0.0
2025-02-03,0.18473782931437394,44754802163,1,,0.0,0.0,0.815262170685626,0.815262170685626,
2025-02-10,0.19625091646079054,44754802163,0,0.0,0.0,0.0,0.19625091646079054,,0.0
2025-02-17,0.16725293206207925,44754802163,2,0.0,0.0,0.0,1.8327470679379207,0.9163735339689604,0.0
2025-02-24,0.15246365622766705,44754802163,2,,0.0,0.0,1.847536343772333,0.9237681718861664,
2025-02-03,0.7534868513067334,44754809351,4,,0.0,0.0,3.246513148693267,0.8116282871733167,
2025-02-10,0.7548862291597506,44754809351,3,,0.0,0.0,2.2451137708402493,0.7483712569467498,
2025-02-17,0.7124094289273271,44754809351,2,,0.0,0.0,1.287590571072673,0.6437952855363365,
2025-02-24,0.6882730931790704,44754809351,3,,0.0,0.0,2.3117269068209296,0.7705756356069765,
2025-02-03,2.2194523361532177,44754812989,1,,0.0,0.0,1.2194523361532177,1.2194523361532177,
2025-02-10,2.3518886259200764,44754812989,7,,0.0,0.0,4.648111374079924,0.6640159105828463,
2025-02-17,2.399499114360898,44754812989,5,,0.0,0.0,2.600500885639102,0.5201001771278204,
2025-02-24,2.3591924256810266,44754812989,4,,0.0,0.0,1.6408075743189734,0.41020189357974335,
2025-02-03,0.7405657020332774,4475481627,2,,0.0,0.0,1.2594342979667226,0.6297171489833613,
2025-02-10,0.6368187192166995,4475481627,1,,0.0,0.0,0.3631812807833005,0.3631812807833005,
2025-02-17,0.6802387301307641,4475481627,2,0.0,0.0,0.0,1.319761269869236,0.659880634934618,0.0
2025-02-24,0.7795433400959078,4475481627,0,,0.0,0.0,0.7795433400959078,,
2025-02-03,0.07753343407005087,44754818694,0,0.0,0.0,0.0,0.07753343407005087,,0.0
2025-02-10,0.12533408811310542,44754818694,0,0.0,0.0,0.0,0.12533408811310542,,0.0
2025-02-17,0.16770677966746755,44754818694,0,0.0,0.0,0.0,0.16770677966746755,,0.0
2025-02-24,0.1596722904742744,44754818694,0,0.0,0.0,0.0,0.1596722904742744,,0.0
2025-02-03,0.05459278204530553,4475482043,0,0.0,0.0,0.0,0.05459278204530553,,0.0
2025-02-10,0.04744872929754736,4475482043,0,0.0,0.0,0.0,0.04744872929754736,,0.0
2025-02-17,0.04304297473884028,4475482043,0,0.0,0.0,0.0,0.04304297473884028,,0.0
2025-02-24,0.04843495503146405,4475482043,1,,0.0,0.0,0.951565044968536,0.951565044968536,
2025-02-03,0.6039925959444477,44860382637,0,0.0,0.0,0.0,0.6039925959444477,,0.0
2025-02-10,0.7032260587237856,44860382637,0,0.0,0.0,0.0,0.7032260587237856,,0.0
2025-02-17,0.6580103686112634,44860382637,0,0.0,0.0,0.0,0.6580103686112634,,0.0
2025-02-24,0.5758890988156662,44860382637,0,0.0,0.0,0.0,0.5758890988156662,,0.0
2025-02-03,0.018631929382989514,44860382932,0,0.0,0.0,0.0,0.018631929382989514,,0.0
2025-02-10,0.037738272440799074,44860382932,0,0.0,0.0,0.0,0.037738272440799074,,0.0
2025-02-17,0.0470635266729432,44860382932,0,0.0,0.0,0.0,0.0470635266729432,,0.0
2025-02-24,0.03756938619119056,44860382932,0,0.0,0.0,0.0,0.03756938619119056,,0.0
2025-02-03,0.28438404888663765,4486038328,1,0.0,0.0,0.0,0.7156159511133624,0.7156159511133624,0.0
2025-02-10,0.23580432718450495,4486038328,0,,0.0,0.0,0.23580432718450495,,
2025-02-17,0.20559087962808603,4486038328,0,0.0,0.0,0.0,0.20559087962808603,,0.0
2025-02-24,0.20106609121460478,4486038328,0,0.0,0.0,0.0,0.20106609121460478,,0.0
2025-02-03,0.036097771455003536,44860383567,0,0.0,0.0,0.0,0.036097771455003536,,0.0
2025-02-10,0.06080561630238186,44860383567,0,0.0,0.0,0.0,0.06080561630238186,,0.0
2025-02-17,0.09976478387051635,44860383567,0,0.0,0.0,0.0,0.09976478387051635,,0.0
2025-02-24,0.10388294275686517,44860383567,0,0.0,0.0,0.0,0.10388294275686517,,0.0
2025-02-03,0.36810360191588054,4486038387,0,0.0,0.0,0.0,0.36810360191588054,,0.0
2025-02-10,0.4105944019668158,4486038387,0,0.0,0.0,0.0,0.4105944019668158,,0.0
2025-02-17,0.4158034906562803,4486038387,0,0.0,0.0,0.0,0.4158034906562803,,0.0
2025-02-24,0.40763673130885564,4486038387,1,0.0,0.0,0.0,0.5923632686911444,0.5923632686911444,0.0
2025-02-03,0.06082991502710222,44860384161,0,0.0,0.0,0.0,0.06082991502710222,,0.0
2025-02-10,0.008873653874110515,44860384161,0,0.0,0.0,0.0,0.008873653874110515,,0.0
2025-02-17,0.008052031856850841,44860384161,1,,0.0,0.0,0.9919479681431491,0.9919479681431491,
2025-02-24,0.03811632285692619,44860384161,1,0.0,0.0,0.0,0.9618836771430738,0.9618836771430738,0.0
2025-02-03,1.5380050602356894,44860384494,0,0.0,0.0,0.0,1.5380050602356894,,0.0
2025-02-10,1.6124485239423059,44860384494,1,,0.0,0.0,0.6124485239423059,0.6124485239423059,
2025-02-17,1.7284101497002164,44860384494,7,3675.0,525.0,907.4153285926136,5.271589850299783,0.7530842643285405,19373.092699851702
2025-02-24,1.8555024307242365,44860384494,0,,0.0,0.0,1.8555024307242365,,
2025-02-03,0.29378116008634314,44860384733,0,0.0,0.0,0.0,0.29378116008634314,,0.0
2025-02-10,0.22222232098843425,44860384733,0,0.0,0.0,0.0,0.22222232098843425,,0.0
2025-02-17,0.17887736706627502,44860384733,0,0.0,0.0,0.0,0.17887736706627502,,0.0
2025-02-24,0.2149781332049276,44860384733,0,0.0,0.0,0.0,0.2149781332049276,,0.0
2025-02-03,0.00700853870662782,44860385094,1,1608.0,1608.0,11.269730240257536,0.9929914612933721,0.9929914612933721,1596.7302697597424
2025-02-10,0.045677108291817446,44860385094,0,0.0,0.0,0.0,0.045677108291817446,,0.0
2025-02-17,0.09192153364705044,44860385094,1,,0.0,0.0,0.9080784663529495,0.9080784663529495,
2025-02-24,0.09418929003055014,44860385094,0,0.0,0.0,0.0,0.09418929003055014,,0.0
2025-02-03,0.32484744999094833,44860385362,0,0.0,0.0,0.0,0.32484744999094833,,0.0
2025-02-10,0.17815727773423318,44860385362,0,0.0,0.0,0.0,0.17815727773423318,,0.0
2025-02-17,0.05011618252041812,44860385362,0,0.0,0.0,0.0,0.05011618252041812,,0.0
2025-02-24,0.025941966555318788,44860385362,1,0.0,0.0,0.0,0.9740580334446812,0.9740580334446812,0.0
2025-02-03,-0.0010558210248619304,44860385918,0,0.0,0.0,-0.0,0.0010558210248619304,,0.0
2025-02-10,0.0028226637090181597,44860385918,0,0.0,0.0,0.0,0.0028226637090181597,,0.0
2025-02-17,0.03731852066665157,44860385918,1,,0.0,0.0,0.9626814793333485,0.9626814793333485,
2025-02-24,0.056727675176125245,44860385918,0,0.0,0.0,0.0,0.056727675176125245,,0.0
2025-02-03,-0.3590702341732489,746436995,0,0.0,0.0,-0.0,0.3590702341732489,,0.0
2025-02-10,-0.11512712607063202,746436995,0,0.0,0.0,-0.0,0.11512712607063202,,0.0
2025-02-17,0.024345961388211212,746436995,0,0.0,0.0,0.0,0.024345961388211212,,0.0
2025-02-24,-0.0920223426082501,746436995,0,0.0,0.0,-0.0,0.0920223426082501,,0.0
2025-02-03,0.5754745710021995,7405700714,0,0.0,0.0,0.0,0.5754745710021995,,0.0
2025-02-10,0.4455630596729755,7405700714,0,0.0,0.0,0.0,0.4455630596729755,,0.0
2025-02-17,2.1300233130649207,7405700714,1,,0.0,0.0,1.1300233130649207,1.1300233130649207,
2025-02-24,4.613318345234626,7405700714,0,0.0,0.0,0.0,4.613318345234626,,0.0
2025-02-03,0.20284596835916519,44942965112,4,,0.0,0.0,3.7971540316408348,0.9492885079102087,
2025-02-10,0.2409382765520892,44942965112,0,0.0,0.0,0.0,0.2409382765520892,,0.0
2025-02-17,0.21208657623639976,44942965112,4,,0.0,0.0,3.7879134237636003,0.9469783559409001,
2025-02-24,0.1689227487421029,44942965112,0,,0.0,0.0,0.1689227487421029,,
2025-02-03,1.1227604942402207,15766844963,0,0.0,0.0,0.0,1.1227604942402207,,0.0
2025-02-10,1.5039356286958574,15766844963,0,0.0,0.0,0.0,1.5039356286958574,,0.0
2025-02-17,1.7365102136902544,15766844963,1,0.0,0.0,0.0,0.7365102136902544,0.7365102136902544,0.0
2025-02-24,1.6503366692417045,15766844963,1,,0.0,0.0,0.6503366692417045,0.6503366692417045,
2025-02-03,0.27966435143628654,45132580164,0,0.0,0.0,0.0,0.27966435143628654,,0.0
2025-02-10,0.26456255709239435,45132580164,0,0.0,0.0,0.0,0.26456255709239435,,0.0
2025-02-17,0.3427349908848064,45132580164,0,0.0,0.0,0.0,0.3427349908848064,,0.0
2025-02-24,0.4271510988251899,45132580164,0,0.0,0.0,0.0,0.4271510988251899,,0.0
2025-02-03,1.2342361981896546,45132656942,1,,0.0,0.0,0.23423619818965458,0.23423619818965458,
2025-02-10,1.1370509041522172,45132656942,4,,0.0,0.0,2.8629490958477826,0.7157372739619456,
2025-02-17,1.1836224040454684,45132656942,0,0.0,0.0,0.0,1.1836224040454684,,0.0
2025-02-24,1.2678103404936638,45132656942,2,,0.0,0.0,0.7321896595063362,0.3660948297531681,
2025-02-03,0.39368168985761987,9629394497,0,0.0,0.0,0.0,0.39368168985761987,,0.0
2025-02-10,0.91966221419717,9629394497,0,0.0,0.0,0.0,0.91966221419717,,0.0
2025-02-17,0.6094088777649866,9629394497,0,0.0,0.0,0.0,0.6094088777649866,,0.0
2025-02-24,-0.4633409029747435,9629394497,0,0.0,0.0,-0.0,0.4633409029747435,,0.0
2025-02-03,1.4873793492890037,4723833696,2,0.0,0.0,0.0,0.5126206507109963,0.25631032535549814,0.0
2025-02-10,1.8259040271013633,4723833696,4,,0.0,0.0,2.1740959728986367,0.5435239932246592,
2025-02-17,1.6244814782822603,4723833696,0,,0.0,0.0,1.6244814782822603,,
2025-02-24,0.8612810960789394,4723833696,2,0.0,0.0,0.0,1.1387189039210606,0.5693594519605303,0.0
2025-02-03,0.5229208065680351,4723910471,0,0.0,0.0,0.0,0.5229208065680351,,0.0
2025-02-10,0.2423849039912387,4723910471,0,0.0,0.0,0.0,0.2423849039912387,,0.0
2025-02-17,0.2291781589392543,4723910471,1,0.0,0.0,0.0,0.7708218410607457,0.7708218410607457,0.0
2025-02-24,0.6675536494316554,4723910471,1,,0.0,0.0,0.3324463505683446,0.3324463505683446,
2025-02-03,1.0622431841989206,4723938440,2,,0.0,0.0,0.9377568158010794,0.4688784079005397,
2025-02-10,1.6652429429698268,4723938440,1,0.0,0.0,0.0,0.6652429429698268,0.6652429429698268,0.0
2025-02-17,0.9791346246350106,4723938440,0,,0.0,0.0,0.9791346246350106,,
2025-02-24,-0.33241521406850705,4723938440,0,0.0,0.0,-0.0,0.33241521406850705,,0.0
2025-02-03,-0.34157897807694937,4724133655,2,,0.0,-0.0,2.3415789780769494,1.1707894890384747,
2025-02-10,0.020140406684107326,4724133655,0,,0.0,0.0,0.020140406684107326,,
2025-02-17,0.35483740178818923,4724133655,0,0.0,0.0,0.0,0.35483740178818923,,0.0
2025-02-24,0.2974316507275425,4724133655,2,0.0,0.0,0.0,1.7025683492724575,0.8512841746362287,0.0
2025-02-03,0.1802471256635199,45290923710,0,0.0,0.0,0.0,0.1802471256635199,,0.0
2025-02-10,0.2626457151240303,45290923710,0,0.0,0.0,0.0,0.2626457151240303,,0.0
2025-02-17,0.27492042029485547,45290923710,0,0.0,0.0,0.0,0.27492042029485547,,0.0
2025-02-24,0.22050787381783604,45290923710,1,0.0,0.0,0.0,0.7794921261821639,0.7794921261821639,0.0
2025-02-03,0.0846894514387368,45386498618,0,0.0,0.0,0.0,0.0846894514387368,,0.0
2025-02-10,0.05770404942605282,45386498618,0,0.0,0.0,0.0,0.05770404942605282,,0.0
2025-02-17,0.05268909371142289,45386498618,0,0.0,0.0,0.0,0.05268909371142289,,0.0
2025-02-24,0.08021071460447701,45386498618,0,0.0,0.0,0.0,0.08021071460447701,,0.0
2025-02-03,0.02702185482232601,45386576968,0,0.0,0.0,0.0,0.02702185482232601,,0.0
2025-02-10,0.004637926741921358,45386576968,0,0.0,0.0,0.0,0.004637926741921358,,0.0
2025-02-17,0.04193868365054229,45386576968,0,0.0,0.0,0.0,0.04193868365054229,,0.0
2025-02-24,0.08929094604681112,45386576968,0,0.0,0.0,0.0,0.08929094604681112,,0.0
2025-02-03,0.018423947183519945,45386581155,0,0.0,0.0,0.0,0.018423947183519945,,0.0
2025-02-10,0.006081030510162313,45386581155,0,0.0,0.0,0.0,0.006081030510162313,,0.0
2025-02-17,0.007427469240126543,45386581155,0,0.0,0.0,0.0,0.007427469240126543,,0.0
2025-02-24,0.021019623090155887,45386581155,0,0.0,0.0,0.0,0.021019623090155887,,0.0
2025-02-03,0.18997573958339098,45386584131,0,0.0,0.0,0.0,0.18997573958339098,,0.0
2025-02-10,0.13663385770009068,45386584131,0,0.0,0.0,0.0,0.13663385770009068,,0.0
2025-02-17,0.08247912215037538,45386584131,0,0.0,0.0,0.0,0.08247912215037538,,0.0
2025-02-24,0.060840310161410054,45386584131,0,0.0,0.0,0.0,0.060840310161410054,,0.0
2025-02-03,1.434759924346001,598294111,0,342.0,0.0,0.0,1.434759924346001,,490.6878941263323
2025-02-10,0.49943439319190275,598294111,4,0.0,0.0,0.0,3.500565606808097,0.8751414017020243,0.0
2025-02-17,-0.27708276944988,598294111,0,342.0,0.0,-0.0,0.27708276944988,,94.76230715185895
2025-02-24,-0.5386051320954606,598294111,1,0.0,0.0,-0.0,1.5386051320954606,1.5386051320954606,0.0
2025-02-03,0.10751201236756858,5982960035,2,,0.0,0.0,1.8924879876324314,0.9462439938162157,
2025-02-10,-1.5642303232338661,5982960035,0,,0.0,-0.0,1.5642303232338661,,
2025-02-17,-2.196876997287738,5982960035,0,0.0,0.0,-0.0,2.196876997287738,,0.0
2025-02-24,-1.0080598524787023,5982960035,0,0.0,0.0,-0.0,1.0080598524787023,,0.0
2025-02-03,0.1922992861782979,598302302,0,0.0,0.0,0.0,0.1922992861782979,,0.0
2025-02-10,0.33326510801954706,598302302,0,0.0,0.0,0.0,0.33326510801954706,,0.0
2025-02-17,0.33422429399989445,598302302,0,0.0,0.0,0.0,0.33422429399989445,,0.0
2025-02-24,0.20486690806382846,598302302,0,0.0,0.0,0.0,0.20486690806382846,,0.0
2025-02-03,0.015632810317031006,5996489657,0,0.0,0.0,0.0,0.015632810317031006,,0.0
2025-02-10,0.013221141342093097,5996489657,0,0.0,0.0,0.0,0.013221141342093097,,0.0
2025-02-17,-0.02258721624986226,5996489657,0,0.0,0.0,-0.0,0.02258721624986226,,0.0
2025-02-24,-0.0436648328994024,5996489657,0,0.0,0.0,-0.0,0.0436648328994024,,0.0
2025-02-03,1.2397364153612833,5996490387,0,,0.0,0.0,1.2397364153612833,,
2025-02-10,0.8748124588420614,5996490387,0,0.0,0.0,0.0,0.8748124588420614,,0.0
2025-02-17,0.4364604756877277,5996490387,0,0.0,0.0,0.0,0.4364604756877277,,0.0
2025-02-24,0.19765540427291278,5996490387,0,0.0,0.0,0.0,0.19765540427291278,,0.0
2025-02-03,-0.1951707239890017,5996537271,0,0.0,0.0,-0.0,0.1951707239890017,,0.0
2025-02-10,-0.2876743025323758,5996537271,0,0.0,0.0,-0.0,0.2876743025323758,,0.0
2025-02-17,-0.22100188652912423,5996537271,0,0.0,0.0,-0.0,0.22100188652912423,,0.0
2025-02-24,-0.10222777183350806,5996537271,0,0.0,0.0,-0.0,0.10222777183350806,,0.0
2025-02-03,2.650933341421956,599653937,1,1368.0,1368.0,3626.4768110652353,1.6509333414219558,1.6509333414219558,2258.4768110652353
2025-02-10,2.447403936708021,599653937,1,,0.0,0.0,1.447403936708021,1.447403936708021,
2025-02-17,1.68371332254649,599653937,0,,0.0,0.0,1.68371332254649,,
2025-02-24,0.7489139901927615,599653937,0,0.0,0.0,0.0,0.7489139901927615,,0.0
2025-02-03,-0.5693099820287439,5996540711,1,342.0,342.0,-194.70401385383042,1.569309982028744,1.569309982028744,536.7040138538305
2025-02-10,-0.8680029739209223,5996540711,0,0.0,0.0,-0.0,0.8680029739209223,,0.0
2025-02-17,-1.0782491137255141,5996540711,1,0.0,0.0,-0.0,2.078249113725514,2.078249113725514,0.0
2025-02-24,-0.9051847718501633,5996540711,1,342.0,342.0,-309.57319197275586,1.9051847718501633,1.9051847718501633,651.5731919727558
2025-02-03,1.9937410874200439,5996552646,0,0.0,0.0,0.0,1.9937410874200439,,0.0
2025-02-10,1.2359098727794708,5996552646,1,,0.0,0.0,0.23590987277947084,0.23590987277947084,
2025-02-17,0.5302887021809263,5996552646,0,0.0,0.0,0.0,0.5302887021809263,,0.0
2025-02-24,0.6460928161188617,5996552646,0,0.0,0.0,0.0,0.6460928161188617,,0.0
2025-02-03,-0.013464976187768082,5996815882,0,0.0,0.0,-0.0,0.013464976187768082,,0.0
2025-02-10,0.0754700188698377,5996815882,0,0.0,0.0,0.0,0.0754700188698377,,0.0
2025-02-17,0.09020585139450304,5996815882,0,0.0,0.0,0.0,0.09020585139450304,,0.0
2025-02-24,0.022683402722468923,5996815882,0,0.0,0.0,0.0,0.022683402722468923,,0.0
2025-02-03,0.8814420382492736,5996820047,0,0.0,0.0,0.0,0.8814420382492736,,0.0
2025-02-10,0.9430621576908417,5996820047,0,0.0,0.0,0.0,0.9430621576908417,,0.0
2025-02-17,0.5041805866922122,5996820047,1,0.0,0.0,0.0,0.4958194133077878,0.4958194133077878,0.0
2025-02-24,-0.07188543130397052,5996820047,0,,0.0,-0.0,0.07188543130397052,,
2025-02-03,0.3335689546012803,5996899120,0,0.0,0.0,0.0,0.3335689546012803,,0.0
2025-02-10,0.3794287161033501,5996899120,0,0.0,0.0,0.0,0.3794287161033501,,0.0
2025-02-17,0.24080281327282252,5996899120,0,0.0,0.0,0.0,0.24080281327282252,,0.0
2025-02-24,0.0340117251405829,5996899120,0,0.0,0.0,0.0,0.0340117251405829,,0.0
2025-02-03,-0.018036648189284674,5996932035,0,0.0,0.0,-0.0,0.018036648189284674,,0.0
2025-02-10,-0.03163049676739399,5996932035,0,0.0,0.0,-0.0,0.03163049676739399,,0.0
2025-02-17,-0.0048096824653111065,5996932035,0,0.0,0.0,-0.0,0.0048096824653111065,,0.0
2025-02-24,0.02075227981080717,5996932035,0,0.0,0.0,0.0,0.02075227981080717,,0.0
2025-02-03,0.4293944933400715,5996937634,0,0.0,0.0,0.0,0.4293944933400715,,0.0
2025-02-10,0.65475646653844,5996937634,0,0.0,0.0,0.0,0.65475646653844,,0.0
2025-02-17,0.5456243241150481,5996937634,0,0.0,0.0,0.0,0.5456243241150481,,0.0
2025-02-24,0.26826820688706743,5996937634,0,0.0,0.0,0.0,0.26826820688706743,,0.0
2025-02-03,-0.15404168907198112,5996941129,0,,0.0,-0.0,0.15404168907198112,,
2025-02-10,-0.023346905636763726,5996941129,0,0.0,0.0,-0.0,0.023346905636763726,,0.0
2025-02-17,0.31816791359924923,5996941129,0,0.0,0.0,0.0,0.31816791359924923,,0.0
2025-02-24,0.5850247347624508,5996941129,0,0.0,0.0,0.0,0.5850247347624508,,0.0
2025-02-03,1.9704644620781568,599703217,6,,0.0,0.0,4.029535537921843,0.6715892563203072,
2025-02-10,2.3656111509406252,599703217,6,,0.0,0.0,3.6343888490593748,0.6057314748432291,
2025-02-17,3.190075259441122,599703217,2,,0.0,0.0,1.1900752594411221,0.5950376297205611,
2025-02-24,3.47681588309292,599703217,1,,0.0,0.0,2.47681588309292,2.47681588309292,
2025-02-03,-0.05237773926859795,20377431146,1,0.0,0.0,-0.0,1.052377739268598,1.052377739268598,0.0
2025-02-10,0.02495559493285242,20377431146,1,,0.0,0.0,0.9750444050671476,0.9750444050671476,
